# Pesos Iniciais
# Formato: layer_idx,tipo ,neuron_idx,valor_0,valor_1,...
# tipo=weight -> pesos de um neurônio (um valor por entrada)
# tipo=bias   -> bias de um neurônio (um unico valor)
0,weight,0,-0.00692076,0.08551249,0.07526864,-0.04554319,-0.11263128,0.16568910,0.08794525,0.17438394,-0.10777235,0.09981325,0.17341998,0.06277300,0.03463946,0.12572244,-0.09450497,0.14381532,0.13448527,-0.02780323,0.03962868,-0.15457214,-0.04240065,-0.07716701,0.06756996,0.02668976,0.06440659,0.07790242,-0.16451375,0.14323820,-0.15082540,-0.05466385,0.17282826,0.16413532,-0.10935572,0.05779757,0.14918245,-0.16649647,0.03885624,-0.06646389,0.14617960,0.01438136,0.10238124,-0.04557277,-0.16341072,-0.08124799,0.16546339,-0.15891890,-0.08732481,0.04506356,0.10090451,0.08041914,0.10845803,0.05191186,-0.07354558,-0.00008214,0.14830531,-0.16527604,-0.05180750,0.08339500,0.04277063,0.00902349,0.09172080,-0.14375268,0.04113668,-0.04356630,0.04938962,0.09514999,-0.09546267,0.09996205,0.01602614,0.03726125,0.12295218,-0.06694034,0.01844750,-0.15859313,-0.06278019,0.01520670,-0.01650600,-0.12371846,0.15133138,0.06694272,0.06343330,-0.14403801,-0.09579040,0.00175360,0.10418520,-0.03971805,-0.04734993,-0.01086942,-0.08282614,-0.02194637,0.10507564,0.15929982,0.07708263,0.08113248,-0.00866969,-0.01926030,-0.12333560,0.18123354,0.04685745,0.11352878,0.10331134,-0.17860323,0.03394785,0.02523262,-0.02329173,0.05779725,0.17722574,0.09066273,-0.07878074,-0.10064594,0.12608807,-0.14152035,0.07470661,-0.13478488,-0.02822036,-0.04771738,0.08890773,0.14324379,-0.01655844,0.03866394
0,weight,1,0.07859558,0.04666840,-0.13936248,-0.14056087,-0.07839771,-0.12384222,0.12560582,-0.01412966,-0.11714122,0.14916757,0.12074582,0.09706519,0.05668842,0.06647848,-0.07609093,0.09506945,0.15353681,-0.01162184,-0.14465185,0.15116225,0.11543421,0.04907763,0.14285120,-0.15180121,-0.14316225,-0.13787530,0.09768489,0.00491657,-0.01744675,-0.07854062,-0.15351343,0.01682532,0.03515438,0.05576000,0.18193996,0.11756283,0.03144545,-0.16843292,0.17691776,0.01253769,0.00759780,0.07257818,0.04923353,-0.08902197,0.09527428,-0.06458133,0.08788256,-0.14545521,0.14503843,-0.15373895,-0.00575342,0.09557362,-0.14493071,0.01699908,-0.03928995,-0.16034348,-0.12454718,0.07625054,0.17752120,-0.02022387,-0.02663014,0.07058284,0.03538109,-0.06567133,0.00226745,0.11927137,-0.08615768,-0.08981355,0.00998005,0.05301322,0.01297297,0.04545538,-0.11424547,0.16355324,-0.15773496,0.01556114,-0.03070358,-0.17619087,-0.04508975,-0.01002624,0.08815341,0.13075061,0.17274022,0.10254879,-0.04844530,-0.12484387,0.00232914,-0.02074179,0.06305315,-0.17243923,0.16208966,0.04552409,0.06439590,-0.13269834,-0.12315051,-0.01157272,-0.03269979,-0.09860047,-0.06633615,0.03521880,0.08213881,-0.10705067,0.09960601,0.15352042,-0.06561589,-0.11054075,-0.12359969,0.03656751,0.02861591,0.13792282,-0.09487671,-0.12440269,0.11839933,-0.12962016,0.15932775,0.03159194,0.07527321,-0.17109361,0.12790006,-0.01211005
0,weight,2,0.08891194,0.08646084,-0.16686574,0.10328638,0.18132861,-0.03625436,0.12090252,0.17768803,-0.06890581,0.17006163,0.07532343,-0.03437913,0.02215967,0.00065804,-0.11972877,0.02883080,-0.08572355,0.12142713,-0.10469549,0.04250794,0.10445539,0.06461640,0.13252245,-0.05938145,0.07750478,0.12735210,-0.06124599,-0.10853378,-0.08387313,0.15300293,-0.15088457,0.15740800,0.09625882,0.10179760,0.09369261,0.06430949,0.02605193,0.08529773,-0.14502904,-0.15575734,0.09839563,0.11982676,0.02010197,-0.11158724,-0.10213322,0.04265566,-0.01372769,-0.15676913,-0.10451474,0.03247578,0.13843107,-0.12750590,-0.03979725,-0.07562996,-0.15343003,-0.04783841,0.08900376,0.08065706,0.15997803,-0.01066792,0.12872706,0.00779890,0.03772393,-0.17241710,-0.03259495,0.16915274,-0.04456737,-0.16305654,-0.14508793,-0.14876300,0.15221657,0.05822565,0.13227665,-0.16670808,-0.15699616,0.04650085,-0.12069593,-0.00766290,-0.02527271,0.06401075,-0.07185175,0.14679004,0.07837857,-0.11123084,0.05334775,-0.10972821,0.07562197,0.14327848,0.01962519,0.12063670,-0.13655818,0.17146370,0.10952704,-0.04599625,0.07402870,0.06598555,-0.02434785,-0.17160332,-0.06727495,-0.08826081,-0.03589776,-0.06559952,0.06416928,0.13772321,-0.04484699,-0.04807431,0.14011158,-0.04034941,0.06541526,0.08749848,-0.03341158,0.00944008,0.17881945,-0.03373621,-0.01709863,-0.02629323,0.07002139,-0.07266904,0.12248290,0.10496166
0,weight,3,-0.07053380,0.12710017,0.06704696,-0.08464336,-0.01058545,-0.07607286,-0.15740903,-0.02696751,0.07633009,-0.12055875,0.13334762,-0.14275892,0.12752430,0.01317068,0.10976115,-0.03156992,0.13830052,-0.06445122,-0.08196130,-0.00961229,0.00368428,-0.09565537,0.03442426,0.12264005,-0.11109418,-0.13817888,0.17235762,-0.05993480,0.00835630,-0.04416994,-0.04757155,0.00776567,-0.01214876,0.10492384,-0.03915859,0.02150058,0.18223295,0.08493680,-0.17851888,-0.01265859,0.15297359,0.13407257,-0.05464407,0.17702776,0.15715940,0.10995241,0.10559974,0.12917329,-0.00460321,0.15216012,-0.04014400,-0.01552430,0.05210615,0.13030846,-0.11350192,0.13557564,0.10734536,0.10519542,0.00350443,-0.16751796,-0.07735117,0.03232695,0.00132237,-0.17892842,-0.11029129,0.12155496,0.04979780,0.10456167,-0.01574602,0.15757419,-0.05341368,0.13417868,0.17003320,-0.15742008,0.09495683,0.14025000,0.03048684,-0.01998905,0.05357300,-0.13592198,-0.01627622,-0.13444883,0.04578671,0.06021425,0.00945064,-0.17226359,0.00391618,0.14030050,0.06278547,-0.00192499,0.12627116,-0.17309213,-0.15201858,0.00566694,-0.10782907,0.08369097,0.07163877,-0.12521751,0.01036182,-0.17918181,-0.14482185,0.16438290,0.02450227,0.16767131,-0.09331319,-0.03122094,0.07291639,-0.17163329,-0.02403027,0.13105363,0.18022449,-0.18166071,0.15297478,-0.15412538,0.08371953,0.02854178,0.03413631,0.00387737,0.02897206,0.15907380
0,weight,4,0.00261295,0.08960083,0.17534897,-0.11225718,-0.15684065,0.10629421,0.12477268,-0.15752229,-0.12500788,-0.04806072,0.13668723,-0.08164942,-0.07555977,-0.05115976,-0.05559257,-0.07182248,0.16453542,-0.13635048,0.13899486,0.06904493,0.09398127,0.01605136,0.08647312,0.02860343,-0.13285984,0.16043122,0.14368892,-0.12271297,0.03572089,0.17192890,-0.10477377,-0.13161430,0.14491993,0.11190496,0.09798008,-0.15533032,-0.02483135,-0.07377773,0.01312635,-0.00876835,-0.10781413,-0.16453138,0.16509302,0.09037295,0.09243195,0.12601481,-0.11721030,-0.04404704,0.10298018,-0.13248183,-0.09559648,-0.13921998,-0.00398442,0.02326771,-0.14174767,0.09321366,-0.08569392,0.13728763,0.08230226,-0.12576646,0.02727053,0.12567453,-0.07892948,-0.03979653,-0.07021232,-0.14057508,0.13936532,-0.16180582,0.12698847,0.12550166,0.10781520,-0.09263171,-0.12508127,0.01992327,0.00925053,-0.16784282,0.17861380,0.05642679,-0.02698355,-0.17756397,-0.11983582,0.15690872,0.04157237,-0.07720944,0.11236474,-0.04928204,-0.01160908,-0.16047595,0.02144080,-0.03401690,-0.07810495,0.01678362,0.10151918,-0.14445546,0.16910334,0.11926954,-0.14206564,0.09717842,-0.10066465,0.06414825,-0.12943281,0.04776245,0.14867063,0.08357234,-0.01505684,0.11573771,-0.15141776,-0.15447822,0.00607680,0.08746967,0.10859436,-0.13525106,0.16602506,0.15568325,0.10944118,-0.07493780,-0.08373842,-0.02572492,0.05488404,0.09311915
0,weight,5,-0.06329855,-0.14490631,-0.09088600,0.16783145,0.11213859,-0.10849962,-0.15472525,0.16072614,0.05883588,-0.06188547,-0.11079042,0.01209294,0.09685761,0.14814906,-0.00375934,0.00864569,0.12024993,-0.08058105,0.07217728,0.14653087,-0.07190455,-0.16546334,0.02107161,0.12058146,-0.07902777,-0.01364181,-0.04213692,0.09025272,-0.11850224,0.06369430,0.09922833,-0.04733342,0.09168014,-0.17501619,0.10546789,0.04683103,-0.00550954,0.11579692,0.12743995,0.17127578,0.00495074,0.06199810,0.14977331,-0.17357327,0.09324362,-0.04182245,0.12547655,0.08092876,0.17832056,-0.12252844,0.01700902,0.03937164,-0.00119921,0.10376985,0.02279850,0.08254392,0.06910632,-0.07084011,-0.02911061,-0.16109014,-0.03723255,-0.10405535,0.06528097,0.02636478,-0.08144409,0.05897614,-0.04577906,-0.10224581,0.11707421,-0.17651327,-0.07122023,0.09522759,0.15861301,0.17802432,0.02006994,0.02127058,0.13964070,-0.01209550,0.14425524,0.00269283,-0.07674042,0.17239983,-0.03854831,-0.06856932,-0.04365284,0.06239461,0.12826814,-0.11395313,-0.16949090,0.00226990,0.06483351,0.06253977,0.09343364,-0.11963047,0.06005712,-0.02163519,0.15211454,0.16479346,-0.10058121,0.00008989,0.14358194,-0.09798936,-0.06615242,0.18175815,0.03534684,0.13231005,0.14404622,0.12682131,-0.05269744,0.04536785,0.09514216,-0.14624569,-0.17971277,0.05713706,0.16297439,0.15354447,-0.00806287,0.15392683,-0.16113472,-0.03069234
0,weight,6,-0.03489326,0.13120210,0.02758357,0.17811944,-0.15970872,0.02792272,0.08175071,0.02594580,-0.09957241,-0.13095208,-0.10213999,0.06030457,-0.16481493,-0.03734776,-0.04975122,-0.02042463,-0.18106636,0.16435525,0.03694575,-0.17615034,-0.10510488,0.12412064,-0.16937764,-0.08383904,0.17432298,0.11573027,0.05910999,0.00787399,0.14158565,0.03858058,-0.15835114,0.13708806,0.05042457,-0.16463426,-0.03997258,-0.13880792,0.13649049,0.09985854,0.06280462,-0.12088002,0.17680115,0.08807390,-0.01071762,0.18201333,-0.17850696,0.02347680,0.05869594,0.06204836,-0.01743678,-0.12097342,0.00354977,-0.06286095,-0.01846282,-0.08579779,0.13452332,-0.18170390,0.16302852,-0.07002250,-0.06353850,0.14310402,0.14680554,-0.13691506,0.12112796,-0.08500405,0.01964655,-0.03447163,-0.02208855,-0.13336162,-0.16561559,-0.04996549,0.14444843,-0.16408953,-0.13331223,0.14161539,-0.15150510,0.03627145,-0.00402402,-0.02905845,-0.03783133,-0.10361647,0.01610710,-0.09584923,0.03138081,-0.14374104,0.08471425,0.00355919,-0.16441692,0.02148856,0.12085585,-0.07049056,0.02301686,0.05767496,-0.03362466,0.16020529,0.11747818,0.15427087,-0.17055090,-0.11927681,-0.10785583,-0.16275717,-0.13196921,0.03148453,0.00475323,-0.04353391,-0.01726631,0.06106963,-0.04491517,0.12699763,0.16872780,-0.02603864,-0.03984619,0.02383868,0.01297536,0.05072862,0.00840340,-0.11996625,-0.07420245,-0.12433790,0.09715051,-0.17243992
0,weight,7,0.13239348,-0.04509567,0.00606673,-0.15139581,0.01464477,-0.00958870,0.16476759,-0.06917861,-0.13743342,-0.17678830,0.11772208,0.17861325,-0.07586854,0.02223159,0.10165498,0.06266668,0.03409007,-0.03071762,-0.06821505,-0.14523496,-0.14865156,0.15239604,-0.08518751,0.11843777,0.08793620,0.06717220,0.06537926,0.09415243,-0.02214118,0.13917412,-0.14837220,-0.02071182,-0.04287137,-0.17275421,0.12133035,0.13534746,0.00183881,0.00951509,-0.03176865,0.17351907,0.04644816,0.15925379,-0.08305774,0.14257686,0.04191845,0.02029566,0.06332861,0.01587516,-0.16494915,-0.16383941,-0.15047202,-0.02187104,0.14399303,-0.17208786,0.01558699,0.12933852,0.09623308,0.04626261,-0.06584506,0.13381101,0.04849756,-0.11501406,0.06264730,-0.12618315,0.07418067,-0.13735238,0.08174127,0.17604260,-0.09949491,-0.06095763,-0.13197321,-0.09744950,0.12638675,-0.14920433,0.17254475,-0.13770160,0.17176859,-0.15452951,-0.11647531,-0.10953186,0.14770541,0.06373614,0.13910268,-0.09984311,0.12201193,0.13713925,-0.08120251,-0.17137213,-0.10582304,-0.11406967,0.10290823,0.09009665,-0.02899631,-0.12614863,-0.09013531,-0.02685375,0.12337139,0.15641955,-0.11235895,-0.06533460,0.17521092,-0.09423891,-0.06739516,-0.07246178,-0.01114252,-0.02626132,-0.07698030,0.07712235,0.11022579,-0.08427897,-0.16195180,-0.15611406,0.13883317,0.10632675,-0.12739933,-0.16211750,-0.12026041,0.02375919,-0.14034159,-0.00818270
0,weight,8,0.03799667,-0.10907803,0.13277155,-0.10379218,0.12894553,0.04769139,0.17403977,0.12990347,0.08748876,-0.11065287,-0.10039259,0.04089905,-0.15992002,-0.11292990,-0.14748007,0.07412446,0.10460549,-0.01922517,0.16140023,-0.15809080,-0.11767922,0.06686414,-0.11622137,0.05481735,0.04347217,-0.10184978,-0.16437009,0.16045600,-0.05083639,0.13150086,-0.12172665,-0.12396897,-0.12885924,-0.14740898,0.04429750,0.07709536,-0.04966765,0.15352182,0.06472566,0.01310077,-0.02087653,0.16973595,-0.02167089,-0.10021832,-0.00966039,0.04515009,-0.04599295,0.09476823,0.10281662,0.16666459,-0.03791746,0.03923871,-0.15437236,0.11413183,-0.11632983,-0.18057927,0.05010912,-0.14839408,-0.17470331,0.03762555,-0.14277732,0.17184129,0.11508189,0.06865162,0.07088782,0.06302205,-0.16868365,-0.05034047,-0.08384621,-0.06735294,-0.09917344,0.03791780,-0.12561193,0.09116387,-0.06352043,0.00022048,-0.11773960,-0.02416693,0.04806131,0.11621197,-0.13147204,0.04109443,-0.06497304,0.06101770,-0.09262978,0.02156913,0.12298888,0.02870615,-0.06686357,-0.07654284,-0.06819680,0.08065408,0.00385282,0.09878948,-0.04549814,0.09212117,-0.06520944,-0.13922890,-0.17215306,-0.07791875,0.16142514,-0.09113090,0.11266623,0.03674168,0.09008630,0.05622841,-0.04288011,0.11572722,0.12114090,0.16657487,0.13545138,-0.14729419,-0.12688692,-0.13278468,0.15365915,0.09060428,0.12637797,-0.18031898,0.13725211,-0.09487404
0,weight,9,0.15410706,-0.03375455,0.03697228,0.10206738,-0.09245110,-0.16873939,0.00039684,-0.17977431,-0.13934490,0.03397338,-0.11595646,0.13440835,-0.13872729,-0.12715386,0.12885514,0.00502933,0.08424067,-0.15539189,0.04877293,-0.17282520,0.08906928,-0.10632084,-0.11191007,-0.00734043,-0.07701334,-0.00597862,-0.14234979,-0.07979028,0.11148509,-0.16459955,-0.02560216,-0.05354480,-0.15647833,0.14541376,0.06300391,0.02204100,0.07734768,-0.11301885,0.05985757,0.06664658,-0.13369310,-0.11649945,-0.03246189,0.11975360,0.17429157,0.05444692,0.08963194,-0.15586948,0.03112150,0.16586423,0.13410705,0.13507566,-0.03387173,-0.16921015,-0.13455783,0.10718685,0.02150194,0.03168486,-0.16237782,-0.03442937,0.18199712,-0.14766054,-0.10882887,0.08127341,-0.08055636,-0.02198934,0.13819909,-0.12943681,0.09573057,0.15482205,-0.05882309,0.15630975,-0.01307522,-0.15325551,-0.11902833,-0.09095147,0.06324012,-0.10592069,-0.06874662,0.09799270,-0.03095854,-0.04018904,0.18126802,0.13594119,-0.04211747,0.12315508,-0.06435917,0.16602159,-0.12438013,0.11944716,0.08269460,0.15938276,-0.04997798,0.14966452,-0.16208579,-0.03156658,-0.08019023,-0.07757748,-0.08229468,0.03108990,0.15452918,0.06330594,-0.17217137,0.11755085,-0.05996593,-0.13241044,0.01664519,-0.03744424,-0.08603277,0.04753247,0.14602166,0.15730007,-0.09959943,-0.07235653,0.04075331,0.16604735,-0.08017508,0.06081072,-0.03113041,-0.06656174
